card_id,set_id,set_position,card_stat_display,image_name,attribute,cost,description,description_eng,disposal,before_evolution_uid,evolution_uid,max_level,initial_level,skill_name,skill_name_eng,name,name_eng,rarity,strongest_level,skill_description,skill_description_eng,initial_attack_base,initial_defense_base,max_attack_base,max_defense_base,macarons,type,ringable,created_at
5697,5696,2,2,6efc3fd5fd059b92fa2353f881da910c,COOL,11,ふむふむ…　ん？　今の曲をもう一度…ああ、その曲ではなくて、その前かな。…初めて聞いた曲だけど、これはいいね。よし、この曲にさせてもらうとしようか。,,15000,5696,5698,50,1,それなりにやって見せるとしようか,,[新体操]飛原鋭子+,,HR,150,COOLの主センバツ全員&副センバツ1人の攻守中UP,,3196,3463,11220,12155,NULL,NULL,NULL,2016-10-30 23-54-0
5698,5696,3,3,ab795a085c7726575b9b250b3bd9eb95,COOL,11,…これで本当に難易度の低い演技なのかい？　素人には、これでも…　おっと、ここか。ボールをキャッチ、曲の最後に合わせて、決めポーズを…　と、これでどうかな？,,30000,5697,NULL,60,1,それなりにやって見せるとしようか,,[これも一局]飛原鋭子,,SR,150,COOLの主センバツ全員&副センバツ1人の攻守中UP,,2080,1999,6572,6315,NULL,NULL,NULL,2016-10-30 23-54-0
6202,6202,1,1,b2b852b74ab595cc0188ce1805713681,COOL,14,クリスマスか。盛り上がっているな。いかにもうちらしい、大掛かりな……どうした、また面白い顔をして。私？　私がどこか、おかしいというのか？,,10000,NULL,6203,50,1,楽しんで、勝ちに行けよ,,[クリスマス15]飛原鋭子,,HR,150,COOLの主センバツ全員&副センバツ1人の攻守中UP,,2496,2399,7882,7573,NULL,NULL,NULL,2016-10-30 23-54-0
6203,6202,2,2,852313c6ca4efd3680c0b88703df6a63,COOL,14,この学校で３年まで過ごしているんだ、大半のことには慣れるものさ。一つ気になることを上げるとするなら、スカートが短くて寒いことくらいだな。,,15000,6202,6204,50,1,楽しんで、勝ちに行けよ,,[クリスマス15]飛原鋭子+,,HR,150,COOLの主センバツ全員&副センバツ1人の攻守中UP,,3121,2998,9859,9472,NULL,NULL,NULL,2016-10-30 23-54-0
6204,6202,3,3,9a828a9c9125954949da5a4ffdd79906,COOL,14,さてそれじゃあ、クリスマスツリーに、飾りを追加してくるとしよう。…なんだと言われても、見ての通りだ。王将、飾りには丁度いいだろう？,,30000,6203,NULL,60,1,楽しんで、勝ちに行けよ,,[許容範囲？]飛原鋭子,,SR,150,COOLの主センバツ全員&副センバツ1人の攻守中UP,,3214,3345,8968,9335,NULL,NULL,NULL,2016-10-30 23-54-0
6434,6434,1,1,72d01b09844a46404631dc847b7fc27b,COOL,12,…ふむ。やはり、なんだ…男子というのは、こういうのが好き…なのか？　…しかしだな、私がこういうのをやっても、あまり…　充分魅力的？　…う、んんむ…,,20000,NULL,6435,60,1,ほら、さっさとすませてくれよ？,,[Yシャツ16]飛原鋭子,,SR,250,COOLタイプの攻援特大UP,,3857,4014,10756,11195,NULL,NULL,NULL,2016-10-30 23-54-0
6435,6434,2,2,7f09ee8d3368d8c4624254d29cac8825,COOL,12,そ、そりゃ恥ずかしいに決まってるだろう。私にだって、恥じらいくらいあるんだ。一応、中に着ているとはいえ、だな…どうにも、スースーして落ち着かなくて…,,30000,6434,6436,60,1,ほら、さっさとすませてくれよ？,,[Yシャツ16]飛原鋭子+,,SR,250,COOLタイプの攻援特大UP,,4821,5018,13453,14002,NULL,NULL,NULL,2016-10-30 23-54-0
6436,6434,3,3,69df48aa2518f37beaa2fe58a452a010,COOL,12,何を笑っているんだ。元はと言えば…　格好以上に、私の恥ずかしがっている姿が…何？　貴重なものを見られて嬉しいって…な、何を言ってるんだ、君は。全く…,,60000,6435,NULL,70,1,ほら、さっさとすませてくれよ？,,[微笑ましく]飛原鋭子,,SSR,250,COOLタイプの攻援特大UP,,3120,2880,9118,8416,NULL,NULL,NULL,2016-10-30 23-54-0
6600,6600,1,1,d2a9a88f9d56927e11ad8d3f54411ce8,COOL,15,やあ○○○、来たかい。…どうした？　ああ、これか。見た通りチョコレートだが。私が食べているのが、そんなに不思議かい？　別に嫌いな訳でもないんだがね。,,10000,NULL,6601,50,1,頭を働かせて行こうか,,[バレンタイン16]飛原鋭子,,HR,150,COOLの主センバツ全員&副センバツ1人の攻守中UP,,3744,3456,10935,10094,NULL,NULL,NULL,2016-10-30 23-54-0
6601,6600,2,2,35f011e8f1e6aee9fad55f8250a2e976,COOL,15,甘いものを摂るのは、頭の回転にいい。名人棋士で、対局中に食べる人もいるんだ。なんだか今日は、いくつももらってな。ほら、あげよう。君も少し食べたらいい。,,15000,6600,6602,50,1,頭を働かせて行こうか,,[バレンタイン16]飛原鋭子+,,HR,150,COOLの主センバツ全員&副センバツ1人の攻守中UP,,4680,4320,13673,12621,NULL,NULL,NULL,2016-10-30 23-54-0
6602,6600,3,3,ae1fd1816648c0391c8ab7022214a63b,COOL,15,…いいのか、って？　なにがだい？　別に遠慮しなくても、食べればいいさ。…今日はバレンタイン？　…おおそうか、それで…ああ、もう少し食べてしまったか。,,30000,6601,NULL,60,1,頭を働かせて行こうか,,[これは失念]飛原鋭子,,SR,150,COOLの主センバツ全員&副センバツ1人の攻守中UP,,3411,3148,9518,8785,NULL,NULL,NULL,2016-10-30 23-54-0
7184,7184,1,1,6cfaae1b99555d0da0869e5f0b2f0626,COOL,15,…なんだい？ そこで笑う事はないだろう。狼である君の手下、狡賢い狐の格好だよ。…まあ、自分でもおかしな感じというか、苦笑が漏れるというのは、否定できないが。,,10000,NULL,7185,50,1,巧みに欺いてみせようか,,[アニマルショー]飛原鋭子,,HR,150,COOLタイプの攻援大UP,,4093,3778,11415,10536,NULL,NULL,NULL,2016-10-30 23-54-0
7185,7184,2,2,d9658a4b4e085bd1ec4cff5432074c08,COOL,15,悪役が際立たない事には、話が締まらない。そこは私達にかかっている、という事だ。精々子供達に嫌われるとしようじゃないか。…そろそろ時間のようだ。行くとしよう。,,15000,7184,7186,50,1,巧みに欺いてみせようか,,[アニマルショー]飛原鋭子+,,HR,150,COOLタイプの攻援大UP,,5116,4723,14277,13178,NULL,NULL,NULL,2016-10-30 23-54-0
7186,7184,3,3,fddbc9189de3cff85b1b6f2c43d437c4,COOL,15,…そうか、それは大変だね。それならば… やはり、狼さんに相談するといいだろう。この道をそのまま進めば、狼さんがいる。狐の紹介と言えば、すぐわかってくれるよ…,,30000,7185,NULL,60,1,巧みに欺いてみせようか,,[狡賢く]飛原鋭子,,SR,150,COOLタイプの攻援大UP,,3180,2820,9293,8241,NULL,NULL,NULL,2016-10-30 23-54-0
289,289,1,1,44e8adbf87b10f584fcc867369477ff4,COOL,12,…ん？なんだ、人の顔ジロジロ見て。そんなに気になることがあるのか？…なぁ！？１年はここじゃないだと！？おまえアホかーっ！私は２年だ！！,,10000,NULL,290,50,1,できるところを見せたまえ？,,不知火五十鈴,,HR,150,COOLタイプの攻援大UP,,3816,3384,11145,9884,NULL,NULL,NULL,2016-10-30 23-54-0
290,289,2,2,9b13f14ef3a124a33ca9bd9079dc7b8e,COOL,12,制服の色見ればわかるだろう！いきなり失敬な奴だな！まったく！…ああうん、わかればいいんだ、わかれば。その、私も少し取り乱した…少しな。,,15000,289,291,50,1,できるところを見せたまえ？,,不知火五十鈴+,,HR,150,COOLタイプの攻援大UP,,4770,4230,13936,12358,NULL,NULL,NULL,2016-10-30 23-54-0
291,289,3,3,c2ce2fa9c7ece4295e52ab295a9c5bbf,COOL,12,…ほら、中に入って、大人しく見てたまえ。見学が、あんまり騒ぐなよ？…私も花も、とても綺麗？ふ、ふふん。世辞はいらんが、少しは見直したか。,,30000,290,NULL,60,1,できるところを見せたまえ？,,[小さな華]不知火五十鈴,,SR,150,COOLタイプの攻援大UP,,2620,2839,8023,8692,NULL,NULL,NULL,2016-10-30 23-54-0
292,292,1,1,3ce0acd848ceb93e11fc3e84e1086434,COOL,14,ほら、ここが間違えている。さっきも説明したじゃないか、こうだよ。…教え方が厳しい？ これくらい普通だよ。甘やかしても、覚えないだろう？,,20000,NULL,293,60,1,勉強より簡単だろう？,,不知火五十鈴,,SR,250,POPタイプの攻援スーパー特大DOWN,,3144,3407,9623,10424,NULL,NULL,NULL,2016-10-30 23-54-0
293,292,2,2,12d30d17ef9550589ce393d61a3c7176,COOL,14,私は記憶力には結構自信がある方だが、それだけじゃ成績は上がらないからな。ちゃんと勉強にだってコツはあるんだ。教えたとおりにやっておきたまえ。,,30000,292,294,60,1,勉強より簡単だろう？,,不知火五十鈴+,,SR,250,POPタイプの攻援スーパー特大DOWN,,3931,4258,12035,13038,NULL,NULL,NULL,2016-10-30 23-54-0
294,292,3,3,c3f9f900e7f803fbc68ef3b4f419bd8d,COOL,14,…できたか？ ふむ。全問正解かな。ほらやっぱり、やればできるじゃないか。別に元が悪いわけじゃないんだから、ちゃんとやったら、できるんだよ。,,60000,293,NULL,70,1,勉強より簡単だろう？,,[和装姫華]不知火五十鈴,,SSR,250,POPタイプの攻援スーパー特大DOWN,,2469,2570,7161,7454,NULL,NULL,NULL,2016-10-30 23-54-0
349,349,1,1,3984b65cb58feae4981bf1e0b3accee3,COOL,9,…よし、どうだ、決まってるか？そうか、ばっちりか。よしよし。…私がミスコンに出るのが意外か？まあ、別に乗り気じゃないんだけどな。,,5000,NULL,350,40,1,華々しく決めるがいい,,[ミスコン12]不知火五十鈴,,R,80,COOLタイプの攻援中UP,,2963,3084,8588,8939,NULL,NULL,NULL,2016-10-30 23-54-0
350,349,2,2,6d7eae2496c0e8f16d37a8f35a4e11ca,COOL,9,華道部の中から誰か出ることになって、それが私に決まったというだけだが。出るからには、華道部の美意識の高さで、審査員たちをあっと言わせてくるさ。,,7500,349,351,40,1,華々しく決めるがいい,,[ミスコン12]不知火五十鈴+,,R,80,COOLタイプの攻援中UP,,3704,3855,10742,11181,NULL,NULL,NULL,2016-10-30 23-54-0
351,349,3,3,b6b68f816551a15019fbde8119f8ea52,COOL,9,…エントリーＮｏ３、不知火五十鈴…ええっと、その、２年生で…か、華道部のだい、代表として、花の、花の美しさ、を、表現で、できたらとぉ…,,15000,350,NULL,50,1,華々しく決めるがいい,,[緊張乙女]不知火五十鈴,,HR,80,COOLタイプの攻援中UP,,2366,2184,7158,6608,NULL,NULL,NULL,2016-10-30 23-54-0
433,433,1,1,c372dd9c6e6031b95e6930e9678d5559,COOL,13,ふう、寒い寒い。たまらないな。早く戻らないと、凍えてしまうぞ。…寒いのは別に、着物のせいではないよ。これはちゃんと、冬用の暖かいものだ。,,20000,NULL,434,60,1,煩悩ごとたたき出せ！,,[冬休み]不知火五十鈴,,SR,250,自分自身の攻援スーパー特大UP,,2839,2620,8585,7924,NULL,NULL,NULL,2016-10-30 23-54-0
434,433,2,2,da5123254267d168d183691dd326c796,COOL,13,浴衣と同じようなものだと思ってるだろう？これだから、文化のわからない奴は…ああ、文句を言ってても寒いものは寒い。今年のお参りはすんだんだ、早く帰ろう。,,30000,433,435,60,1,煩悩ごとたたき出せ！,,[冬休み]不知火五十鈴+,,SR,250,自分自身の攻援スーパー特大UP,,3549,3276,10734,9909,NULL,NULL,NULL,2016-10-30 23-54-0
435,433,3,3,cc0b6ae5b6a5f8e17ceae6c3e06ccddc,COOL,13,…ほら、お待たせ。年越し蕎麦。これを食べないと、年は越せないからな。縁起物なんだから、残さず食べろよ？それじゃあ私も…いただきます。,,60000,434,NULL,70,1,煩悩ごとたたき出せ！,,[年越小姫]不知火五十鈴,,SSR,250,自分自身の攻援スーパー特大UP,,2717,2223,9180,7511,NULL,NULL,NULL,2016-10-30 23-54-0
514,514,1,1,e3011283e477ef76cac4b1e6a50c6072,COOL,11,い、いらっしゃいませにゃぁー…はっ！ にゃんでおまえがここに！？い、いや、そりゃ来てもおかしくないが…よりにもよって、こんな姿を見られるとは…,,10000,NULL,515,50,1,ほら、引っかいちゃうぞ！,,[猫カフェ]不知火五十鈴,,HR,150,全タイプの攻援中UP,,3260,2667,11011,9009,NULL,NULL,NULL,2016-10-30 23-54-0
515,514,2,2,8d800c49e80c56325a514902e8b7735d,COOL,11,客？ ううう、仕方がない…ど、どうぞ、メニューです、にゃ。あと、嫌がる猫には触ってはいけないにゃ。ストレスになるので、お願いにゃー,,15000,514,516,50,1,ほら、引っかいちゃうぞ！,,[猫カフェ]不知火五十鈴+,,HR,150,全タイプの攻援中UP,,4075,3334,13770,11267,NULL,NULL,NULL,2016-10-30 23-54-0
516,514,3,3,b5ee74c760fca4b230b1694581d6fe94,COOL,11,…ご注文は以上ですかにゃ？では、ごゆっくりどうぞにゃ。…正直に言うと、早く帰ってくれにゃ。おまえの視線が、特に痛いんだにゃ。,,30000,515,NULL,60,1,ほら、引っかいちゃうぞ！,,[猫迷惑]不知火五十鈴,,SR,150,全タイプの攻援中UP,,1652,1407,6531,5564,NULL,NULL,NULL,2016-10-30 23-54-0
589,589,1,1,8cffd3a84877d0d548a285e2ac747616,COOL,11,ん、よく来たな。遠慮せず上がるといい。じゃあ、先に案内するから、ついて来い。…さあ、どうだ。我が家自慢の雛飾り。なかなかに立派なものだろう？,,20000,NULL,590,60,1,ばっちり決めろ?,,[ひな祭り]不知火五十鈴,,SR,250,全タイプの攻援大UP,,1982,1689,7834,6673,NULL,NULL,NULL,2016-10-30 23-54-0
590,589,2,2,55ada2ef1336f940d6f2b5e20701c386,COOL,11,御婆様の御婆様くらいからあるらしいぞ。歴史的な価値もあるものだそうだ。…回りの花は、全部私が飾ったものだよ。祝われる本人が飾る慣わしでね、うちは。,,30000,589,591,60,1,ばっちり決めろ?,,[ひな祭り]不知火五十鈴+,,SR,250,全タイプの攻援大UP,,2478,2111,9797,8346,NULL,NULL,NULL,2016-10-30 23-54-0
591,589,3,3,00da4f8da405ccebcefa486317335817,COOL,11,それじゃ、料理を出そうか。招いたんだから、もてなしくらいするさ。…客に手伝わせたら、私が怒られるよ。そこは私の顔を立てておくれ。,,60000,590,NULL,70,1,ばっちり決めろ?,,[華飾り]不知火五十鈴,,SSR,250,全タイプの攻援大UP,,1999,2080,6315,6572,NULL,NULL,NULL,2016-10-30 23-54-0
699,699,1,1,623a4ddb76b95f030446a4192cf6e57d,COOL,13,要望通り、パジャマを着てみたわけだが…これでいいのか、パジャマパーティ。そもそも私の知る限り、女子のお泊り会、ってやつではないのか、本来は？,,10000,NULL,700,50,1,寝かせてしまえ?,,[パジャマ13]不知火五十鈴,,HR,150,COOLタイプの攻援大UP,,2399,2496,7573,7882,NULL,NULL,NULL,2016-10-30 23-54-0
700,699,2,2,4212e98ee68b92fe66883656fd4a5398,COOL,13,それともまさか、泊まる気か！？…違う？ そ、それならまあ、いいが…で、どうするんだ？ 普通に喋るのか。…もしや、ただパジャマが見たいだけか？,,15000,699,701,50,1,寝かせてしまえ?,,[パジャマ13]不知火五十鈴+,,HR,150,COOLタイプの攻援大UP,,2998,3121,9472,9859,NULL,NULL,NULL,2016-10-30 23-54-0
701,699,3,3,cd9b490f84d1294e6f9a9bfc9e8465c7,COOL,13,まったく、仕方のない奴だな。普段は着ないから、新鮮ではあるが。どうした、変な顔して？ …裸で寝てる？バッ、このバカ、何想像してる！,,30000,700,NULL,60,1,寝かせてしまえ?,,[照れパジャマ]不知火五十鈴,,SR,150,COOLタイプの攻援大UP,,2700,3300,7890,9644,NULL,NULL,NULL,2016-10-30 23-54-0
